,model,img_path,target,model_answ,question,is_num
5879,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_27\cat_and_dog_27_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a DOG?,1
5880,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_270\cat_and_dog_270_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
5881,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_270\cat_and_dog_270_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
5882,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_270\cat_and_dog_270_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a DOG?,1
5883,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_270\cat_and_dog_270_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
5884,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_270\cat_and_dog_270_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
5885,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_270\cat_and_dog_270_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
5886,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_270\cat_and_dog_270_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
5887,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_270\cat_and_dog_270_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
5888,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_270\cat_and_dog_270_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
5889,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_270\cat_and_dog_270_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a DOG?,1
5890,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_270\cat_and_dog_270_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
5891,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_270\cat_and_dog_270_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
5892,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_271\cat_and_dog_271_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
5893,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_271\cat_and_dog_271_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
5894,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_271\cat_and_dog_271_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a DOG?,1
5895,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_271\cat_and_dog_271_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
5896,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_271\cat_and_dog_271_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
5897,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_271\cat_and_dog_271_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a DOG?,1
5898,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_271\cat_and_dog_271_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
5899,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_271\cat_and_dog_271_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
5900,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_271\cat_and_dog_271_bone.jpg,CAT AND DOG,57,How much do you think that the image is related to a DOG?,1
5901,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_271\cat_and_dog_271_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a DOG?,1
5902,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_271\cat_and_dog_271_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
5903,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_271\cat_and_dog_271_bone.jpg,CAT AND DOG,75,How much do you think that the image is related to a DOG?,1
5904,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_272\cat_and_dog_272_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
5905,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_272\cat_and_dog_272_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
5906,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_272\cat_and_dog_272_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a DOG?,1
5907,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_272\cat_and_dog_272_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
5908,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_272\cat_and_dog_272_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
5909,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_272\cat_and_dog_272_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
5910,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_272\cat_and_dog_272_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
5911,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_272\cat_and_dog_272_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a DOG?,1
5912,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_272\cat_and_dog_272_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
5913,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_272\cat_and_dog_272_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a DOG?,1
5914,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_272\cat_and_dog_272_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
5915,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_272\cat_and_dog_272_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
5916,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_273\cat_and_dog_273_bone.jpg,CAT AND DOG,75,How much do you think that the image is related to a DOG?,1
5917,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_273\cat_and_dog_273_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
5918,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_273\cat_and_dog_273_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a DOG?,1
5919,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_273\cat_and_dog_273_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
5920,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_273\cat_and_dog_273_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a DOG?,1
5921,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_273\cat_and_dog_273_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
5922,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_273\cat_and_dog_273_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
5923,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_273\cat_and_dog_273_bone.jpg,CAT AND DOG,75,How much do you think that the image is related to a DOG?,1
5924,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_273\cat_and_dog_273_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
5925,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_273\cat_and_dog_273_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
5926,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_273\cat_and_dog_273_bone.jpg,CAT AND DOG,0,How much do you think that the image is related to a DOG?,1
5927,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_273\cat_and_dog_273_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
5928,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_274\cat_and_dog_274_bone.jpg,CAT AND DOG,45,How much do you think that the image is related to a DOG?,1
5929,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_274\cat_and_dog_274_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a DOG?,1
5930,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_274\cat_and_dog_274_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
5931,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_274\cat_and_dog_274_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a DOG?,1
5932,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_274\cat_and_dog_274_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
5933,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_274\cat_and_dog_274_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a DOG?,1
5934,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_274\cat_and_dog_274_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
5935,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_274\cat_and_dog_274_bone.jpg,CAT AND DOG,55,How much do you think that the image is related to a DOG?,1
5936,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_274\cat_and_dog_274_bone.jpg,CAT AND DOG,57,How much do you think that the image is related to a DOG?,1
5937,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_274\cat_and_dog_274_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a DOG?,1
5938,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_274\cat_and_dog_274_bone.jpg,CAT AND DOG,0,How much do you think that the image is related to a DOG?,1
5939,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_274\cat_and_dog_274_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
5940,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_275\cat_and_dog_275_bone.jpg,CAT AND DOG,45,How much do you think that the image is related to a DOG?,1
5941,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_275\cat_and_dog_275_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
5942,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_275\cat_and_dog_275_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a DOG?,1
5943,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_275\cat_and_dog_275_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
5944,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_275\cat_and_dog_275_bone.jpg,CAT AND DOG,75,How much do you think that the image is related to a DOG?,1
5945,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_275\cat_and_dog_275_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a DOG?,1
5946,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_275\cat_and_dog_275_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
5947,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_275\cat_and_dog_275_bone.jpg,CAT AND DOG,45,How much do you think that the image is related to a DOG?,1
5948,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_275\cat_and_dog_275_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
5949,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_275\cat_and_dog_275_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a DOG?,1
5950,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_275\cat_and_dog_275_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a DOG?,1
5951,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_275\cat_and_dog_275_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
5952,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_276\cat_and_dog_276_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
5953,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_276\cat_and_dog_276_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
5954,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_276\cat_and_dog_276_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a DOG?,1
5955,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_276\cat_and_dog_276_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
5956,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_276\cat_and_dog_276_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
5957,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_276\cat_and_dog_276_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
5958,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_276\cat_and_dog_276_bone.jpg,CAT AND DOG,75,How much do you think that the image is related to a DOG?,1
5959,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_276\cat_and_dog_276_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
5960,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_276\cat_and_dog_276_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
5961,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_276\cat_and_dog_276_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a DOG?,1
5962,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_276\cat_and_dog_276_bone.jpg,CAT AND DOG,50,How much do you think that the image is related to a DOG?,1
5963,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_276\cat_and_dog_276_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
5964,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_277\cat_and_dog_277_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
5965,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_277\cat_and_dog_277_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
5966,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_277\cat_and_dog_277_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
5967,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_277\cat_and_dog_277_bone.jpg,CAT AND DOG,70,How much do you think that the image is related to a DOG?,1
5968,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_277\cat_and_dog_277_bone.jpg,CAT AND DOG,80,How much do you think that the image is related to a DOG?,1
5969,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_277\cat_and_dog_277_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a DOG?,1
5970,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_277\cat_and_dog_277_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
5971,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_277\cat_and_dog_277_bone.jpg,CAT AND DOG,65,How much do you think that the image is related to a DOG?,1
5972,internlm/interns1:mini,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_277\cat_and_dog_277_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
5973,gemma3:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_277\cat_and_dog_277_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
5974,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_277\cat_and_dog_277_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
5975,gemma3:27b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_277\cat_and_dog_277_bone.jpg,CAT AND DOG,60,How much do you think that the image is related to a DOG?,1
5976,gemma3:12b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_278\cat_and_dog_278_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
5977,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_278\cat_and_dog_278_bone.jpg,CAT AND DOG,95,How much do you think that the image is related to a DOG?,1
5978,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_278\cat_and_dog_278_bone.jpg,CAT AND DOG,85,How much do you think that the image is related to a DOG?,1
5979,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\FLUX\manipulated_pairs\cat_and_dog_278\cat_and_dog_278_bone.jpg,CAT AND DOG,90,How much do you think that the image is related to a DOG?,1
