,model,img_path,target,model_answ,question,is_num,attr_num
4382,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_33.jpg,CAT,10,How much do you think that the image is related to a DOG?,1,33
4383,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_33.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,33
4384,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_33.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,33
4385,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_33.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,33
4386,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_33.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,33
4387,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_33.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,33
4390,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_33.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,33
4391,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_33.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,33
4392,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_34.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,34
4393,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_34.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,34
4394,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_34.jpg,CAT,10,How much do you think that the image is related to a DOG?,1,34
4395,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_34.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,34
4396,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_34.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,34
4397,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_34.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,34
4398,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_34.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,34
4399,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_34.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,34
4402,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_34.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,34
4403,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_34.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,34
4404,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_35.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,35
4405,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_35.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,35
4406,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_35.jpg,CAT,10,How much do you think that the image is related to a DOG?,1,35
4407,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_35.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,35
4408,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_35.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,35
4409,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_35.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,35
4410,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_35.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,35
4411,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_35.jpg,CAT,2,How much do you think that the image is related to a DOG?,1,35
4414,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_35.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,35
4415,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_35.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,35
4416,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_36.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,36
4417,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_36.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,36
4418,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_36.jpg,CAT,10,How much do you think that the image is related to a DOG?,1,36
4419,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_36.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,36
4420,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_36.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,36
4421,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_36.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,36
4422,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_36.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,36
4423,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_36.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,36
4426,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_36.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,36
4427,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_36.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,36
4428,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_37.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,37
4429,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_37.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,37
4430,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_37.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,37
4431,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_37.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,37
4432,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_37.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,37
4433,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_37.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,37
4434,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_37.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,37
4435,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_37.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,37
4438,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_37.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,37
4439,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_37.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,37
4440,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_38.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,38
4441,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_38.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,38
4442,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_38.jpg,CAT,10,How much do you think that the image is related to a DOG?,1,38
4443,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_38.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,38
4444,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_38.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,38
4445,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_38.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,38
4446,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_38.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,38
4447,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_38.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,38
4449,gemma3:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_38.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,38
4450,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_38.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,38
4451,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_38.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,38
4452,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_39.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,39
4453,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_39.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,39
4454,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_39.jpg,CAT,10,How much do you think that the image is related to a DOG?,1,39
4455,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_39.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,39
4456,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_39.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,39
4457,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_39.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,39
4458,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_39.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,39
4459,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_39.jpg,CAT,2,How much do you think that the image is related to a DOG?,1,39
4462,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_39.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,39
4463,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_39.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,39
4464,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_4.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,4
4465,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_4.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,4
4466,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_4.jpg,CAT,10,How much do you think that the image is related to a DOG?,1,4
4467,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_4.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,4
4468,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_4.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,4
4469,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_4.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,4
4470,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_4.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,4
4471,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_4.jpg,CAT,2,How much do you think that the image is related to a DOG?,1,4
4474,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_4.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,4
4475,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_4.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,4
4476,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_40.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,40
4477,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_40.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,40
4478,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_40.jpg,CAT,10,How much do you think that the image is related to a DOG?,1,40
4479,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_40.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,40
4480,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_40.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,40
4481,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_40.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,40
4482,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_40.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,40
4483,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_40.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,40
4486,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_40.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,40
4487,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_40.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,40
4488,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_41.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,41
4489,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_41.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,41
4490,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_41.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,41
4491,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_41.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,41
4492,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_41.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,41
4493,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_41.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,41
4494,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_41.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,41
4495,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_41.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,41
4498,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_41.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,41
4499,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_41.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,41
4500,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_42.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,42
4501,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_42.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,42
4502,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_42.jpg,CAT,10,How much do you think that the image is related to a DOG?,1,42
4503,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_42.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,42
4504,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_42.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,42
4505,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_42.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,42
4506,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_42.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,42
4507,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_42.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,42
4510,llama3.2-vision:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_42.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,42
4511,gemma3:27b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_42.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,42
4512,gemma3:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_43.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,43
4513,mistral-small3.1:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_43.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,43
4514,qwen2.5vl:7b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_43.jpg,CAT,10,How much do you think that the image is related to a DOG?,1,43
4515,mistral-small3.2:24b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_43.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,43
4516,qwen3-vl:32b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_43.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,43
4517,qwen3-vl:30b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_43.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,43
4518,blaifa/InternVL3_5:8b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_43.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,43
4519,ebdm/gemma3-enhanced:12b,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_43.jpg,CAT,1,How much do you think that the image is related to a DOG?,1,43
4521,gemma3:latest,C:\Users\Admin\Diplom\target_dt\cat_attributes\mouse\mouse_43.jpg,CAT,0,How much do you think that the image is related to a DOG?,1,43
